SMILES,CHEMBL_ID,CHEMBL_COMPOUND_NAME,CHEMBL_MAX_PHASE,Plate Number/Position Number,Prestw number,Chemical name,Structure,Broad Therapeutic class,Reported therapeutic effect,Inhibition Index
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.O=[N+]([O-])[O-],CHEMBL516476,METHYLATROPINE NITRATE,4,12B11,Prestw-900,Methylatropine nitrate,nan,Neuromuscular 'Ophthalmology,Antispastic 'Mydriatic,0.32493459399999997
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,CHEMBL57,NEVIRAPINE,4,16A05,Prestw-1739,Nevirapine,nan,Infectiology,Antiviral,0.323285807
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,CHEMBL1144,PRAVASTATIN,4,15H06,Prestw-1319,Pravastatin,nan,Metabolism,Antilipemic,0.323274872
CN(C)c1nc(N(C)C)nc(N(C)C)n1,CHEMBL1455,ALTRETAMINE,4,12G07,Prestw-946,Altretamine,nan,Oncology,Antineoplastic,0.321960738
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,CHEMBL86304,MOCLOBEMIDE,4,05D04,Prestw-353,Moclobemide,nan,Central Nervous System,Antidepressant,0.321700544
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,"CHEMBL1200363,CHEMBL2361370",PENBUTOLOL SULFATE,"0,4",14A04,Prestw-1043,Penbutolol sulfate,nan,Cardiovascular,Antianginal 'Antiarrhythmic 'Antihypertensive,0.319592476
NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)NC(N)=N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O.O=S(=O)(O)O,CHEMBL3989823,VIOMYCIN SULFATE,4,14H04,Prestw-1113,Viomycin sulfate,nan,Infectiology,Antibacterial,0.318873317
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,CHEMBL98123,PAPAVERINE HYDROCHLORIDE,4,08C04,Prestw-583,Papaverine hydrochloride,nan,Cardiovascular 'Gastroenterology 'Respiratory,Antispastic 'Antitussive 'Erectile dysfunction treatment 'Vasodilator,0.318137364
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,CHEMBL1256660,,0,11F11,Prestw-1836,Octoclothepin maleate salt,nan,Central Nervous System,Antipsychotic,0.31809075600000003
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,CHEMBL1868702,GESTRINONE,4,13A08,Prestw-1267,Gestrinone,nan,Endocrinology,Contraceptive,0.317819236
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CHEMBL599,MELOXICAM,4,05E10,Prestw-369,Meloxicam,nan,Metabolism,Anti-inflammatory,0.316921727
Cc1ccc2c([nH]c(=O)c3c(=O)cc(C(=O)OCCC(C)C)oc32)c1C,CHEMBL2105300,REPIRINAST,0,19E11,Prestw-2051,Repirinast,nan,Respiratory,Antiasthmatic,0.31662360300000003
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,CHEMBL1276663,CEFOZOPRAN,0,19G10,Prestw-1972,Cefozopran hydrochloride,nan,Infectiology,Antibacterial,0.315351328
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,CHEMBL41632,TIRATRICOL,2,03E03,Prestw-202,"Tiratricol, 3,3',5-triiodothyroacetic acid",nan,Endocrinology,Antihypothyroid 'Hypocholesterolemic 'Antineoplastic,0.315210177
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl,CHEMBL1204146,PHENTOLAMINE HYDROCHLORIDE,0,03G11,Prestw-230,Phentolamine hydrochloride,nan,Cardiovascular,Antihypertensive 'Vasodilator,0.314933628
CCCN[C@H]1CCc2nc(N)sc2C1,"CHEMBL3182733,CHEMBL542257",PRAMIPEXOLE DIHYDROCHLORIDE,"0,4",13C08,Prestw-1316,Pramipexole dihydrochloride,nan,Central Nervous System,Antiparkinsonian,0.314016595
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,CHEMBL383634,GLIQUIDONE,4,13D02,Prestw-991,Gliquidone,nan,Endocrinology,Antidiabetic,0.313710635
CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,CHEMBL222813,ZANAMIVIR,4,19A06,Prestw-2048,Zanamivir,nan,Infectiology,Antiviral,0.313277992
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,CHEMBL131,PREDNISOLONE,4,04D05,Prestw-274,Prednisolone,nan,Endocrinology 'Immunology,Anti-inflammatory 'Immunosuppressant 'Antineoplastic,0.313156578
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@@H](N)c3ccccc3)[C@H]2SC1(C)C,"CHEMBL3182343,CHEMBL323354",PIVAMPICILLIN,"0,4",13E10,Prestw-1009,Pivampicillin,nan,Metabolism,Antibacterial,0.312530505
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,CHEMBL1069,VALSARTAN,4,16H06,Prestw-1735,Valsartan,nan,Cardiovascular,Vasodilator 'Antihypertensive,0.310921138
O=C(O)c1ccccc1OP(=O)(O)O,CHEMBL287275,FOSFOSAL,0,11B06,Prestw-815,Fosfosal,nan,Central Nervous System,Analgesic,0.309924635
CC(C)(C(=O)c1cccnc1)c1cccnc1,CHEMBL934,METYRAPONE,4,12C05,Prestw-904,Metyrapone,nan,Endocrinology,nan,0.309914737
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CHEMBL1241590,FLORFENICOL,0,12H06,Prestw-955,Florfenicol,nan,Metabolism,Antibacterial,0.30889835600000004
Cl.Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21,CHEMBL3181841,RAMOSETRON HYDROCHLORIDE,3,19D03,Prestw-2082,Ramosetron hydrochloride,nan,Gastroenterology,Antidiarrheal,0.308754349
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,CHEMBL63,ROLIPRAM,2,17B05,Prestw-924,Rolipram,nan,Central Nervous System,Antidepressant 'Antipsychotic,0.30722019300000003
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1.Cl.O.[Cl-],CHEMBL1200962,CEFEPIME HYDROCHLORIDE,4,14H09,Prestw-1118,Cefepime hydrochloride,nan,Infectiology,Antibacterial,0.306481652
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21.O=S(=O)(O)c1ccccc1,CHEMBL1201052,MESORIDAZINE BESYLATE,4,07E10,Prestw-529,Mesoridazine besylate,nan,Central Nervous System,Antipsychotic,0.303688351
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,CHEMBL2103772,RACECADOTRIL,4,08G07,Prestw-626,Racecadotril,nan,Gastroenterology,Antidiarrheal,0.303245166
Nc1nc(N)nc(NC2CC2)n1,CHEMBL1231107,CYROMAZINE,0,17D03,Prestw-1856,Cyromazine,nan,Veterinary,Insecticide,0.30296623699999997
O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,CHEMBL1189513,FURALTADONE,0,10E05,Prestw-764,Furaltadone hydrochloride,nan,Infectiology,Antibacterial,0.301198702
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL263881,LYSERGIDE,2,16G08,Prestw-1738,Risedronic acid monohydrate,nan,Metabolism,Antiosteoporetic,0.30044962399999997
COC(=O)Nc1nc2cc(SC(C)C)ccc2[nH]1,CHEMBL1354363,,0,14D11,Prestw-1080,Methiazole,nan,Infectiology,Antihelmintic,0.298792181
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,CHEMBL1718,NALOXONE HYDROCHLORIDE,4,02D02,Prestw-111,Naloxone hydrochloride,nan,Central Nervous System,Opioate antidote,0.294087804
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,CHEMBL2206196,PAROMOMYCIN SULFATE,4,11G08,Prestw-867,Paromomycin sulfate,nan,Metabolism 'Infectiology,Antiamebic 'Antibacterial,0.29321079899999997
C/C=C/C(=O)N(CC)c1ccccc1C,CHEMBL1200709,CROTAMITON,4,12H02,Prestw-951,Crotamiton,nan,Dermatology,Antipruritic,0.292560967
C#CCN[C@@H]1CCc2ccccc21,CHEMBL887,RASAGILINE,4,16F06,Prestw-1734,Rasagiline,nan,Central Nervous System,Antiparkinsonian,0.292048749
N[C@@H](CSCCCO)C(=O)O,CHEMBL1555183,FUDOSTEINE,0,18D09,Prestw-2017,Fudosteine,nan,Respiratory,Expectorant 'Mucolytic,0.291399434
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,GEFITINIB,4,09A03,Prestw-1270,Gefitinib,nan,Oncology,Antineoplastic,0.290103985
C1N2CN3CN1CN(C2)C3,CHEMBL1201270,METHENAMINE,4,15B09,Prestw-1282,Methenamine,nan,Infectiology,Antibacterial,0.289729647
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,CHEMBL1501,FLUOCINONIDE,4,10F05,Prestw-774,Fluocinonide,nan,Metabolism,Anti-inflammatory,0.289589066
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)C(c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,"CHEMBL1617285,CHEMBL3351077",CEFSULODIN,"0,4",11B05,Prestw-814,Cefsulodin sodium salt,nan,Metabolism,Antibacterial,0.288936942
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,CHEMBL1474889,CLOBUTINOL,4,06E03,Prestw-1380,Clobutinol hydrochloride,nan,Central Nervous System,Antitussive,0.287210957
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CHEMBL608,PROBUCOL,4,05G05,Prestw-384,Probucol,nan,Metabolism,Antilipemic 'Hypocholesterolemic,0.286883447
O=S(=O)([O-])CCS.[Na+],CHEMBL975,MESNA,4,15D03,Prestw-1487, 2-Mercaptoethanesulfonic acid sodium salt,nan,Oncology,Chemoprotectant,0.286870389
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O.CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,CHEMBL3989829,NETILMICIN SULFATE,4,17B07,Prestw-2101,Netilmicin sulfate,nan,Infectiology,Antibacterial,0.285335383
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,CHEMBL404108,LUMIRACOXIB,4,19C10,Prestw-2079,Lumiracoxib,nan,Rheumatology,Antiarrhythmic,0.283638705
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1201010,FLUDROCORTISONE ACETATE,4,04E02,Prestw-281,Fludrocortisone acetate,nan,Dermatology 'Endocrinology,Anti-inflammatory 'Antipruritic 'Anti-infiammatory,0.282891446
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL632,BETAMETHASONE,4,05E03,Prestw-362,Betamethasone,nan,Endocrinology,Anti-inflammatory 'Antipruritic 'Immunosuppressant 'Antineoplastic,0.282836082
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,CHEMBL517,DISOPYRAMIDE,4,04C07,Prestw-266,Disopyramide,nan,Cardiovascular,Antiarrhythmic,0.281590795
Cl.NCC(O)c1ccc(O)cc1,CHEMBL1367565,OCTOPAMINE HYDROCHLORIDE,0,12G10,Prestw-949,Octopamine hydrochloride,nan,Cardiovascular,Cardiotonic,0.280703185
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,CHEMBL71752,VINPOCETINE,4,04C09,Prestw-268,Vinpocetine,nan,Cardiovascular 'Central Nervous System,CNS Stimulant 'Neuroprotectant 'Vasodilator,0.28004002
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,4,12E08,Prestw-927,Quinapril hydrochloride,nan,Cardiovascular,Antihypertensive,0.27934801
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12,"CHEMBL1164,CHEMBL3181832",METHICILLIN SODIUM,"0,4",14D10,Prestw-1803,Methicillin sodium,nan,Infectiology,Antibacterial,0.279153605
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,CHEMBL457,GEMFIBROZIL,4,03F05,Prestw-214,Gemfibrozil,nan,Metabolism,Hypocholesterolemic 'Lipid-lowering,0.278539823
CCCOc1ccccc1-c1nc2nn[nH]c2c(=O)[nH]1,CHEMBL28079,ZAPRINAST,0,05B06,Prestw-335,Zaprinast,nan,Cardiovascular,Erectile dysfunction treatment,0.277618394
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,CHEMBL521589,BAMBUTEROL,3,05E02,Prestw-361,Bambuterol hydrochloride,nan,Neuromuscular 'Respiratory,Bronchodilator 'Tocolytic,0.27493640399999997
Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,CHEMBL1255778,BENSERAZIDE HYDROCHLORIDE,0,12F09,Prestw-938,Benserazide hydrochloride,nan,Central Nervous System,Antiparkinsonian,0.274755472
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],CHEMBL2107687,VALETHAMATE BROMIDE,0,18E04,Prestw-2027,Valethamate bromide,nan,Gastroenterology,Muscle relaxant 'Cervical dilatation 'Antispastic,0.274230172
CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,CHEMBL582912,CEFCAPENE,0,18A03,Prestw-1927,Cefcapene pivoxil hydrochloride,nan,Infectiology,Antibacterial,0.273871649
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL1479,DANAZOL,4,02C06,Prestw-105,Danazol,nan,Endocrinology,Anabolic 'Antigonadotropin,0.273830878
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,CHEMBL6995,PRACTOLOL,4,05B03,Prestw-332,Practolol,nan,Cardiovascular,Antianginal 'Antihypertensive,0.272937103
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,CHEMBL240597,CHENODIOL,4,04E06,Prestw-285,Chenodiol,nan,Gastroenterology,Cholagogue 'Choleretic,0.272536268
Cc1ccc(=O)n(-c2ccccc2)c1,CHEMBL1256391,PIRFENIDONE,4,18E06,Prestw-2032,Pirfenidone,nan,Immunology,Immunosuppressant 'Anti-inflammatory,0.27231805
NC(=O)CN1CC(O)CC1=O,CHEMBL36633,OXIRACETAM,0,18A07,Prestw-1931,Oxiracetam,nan,Central Nervous System,CNS Stimulant 'Nootropic,0.27136198899999997
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,CHEMBL1153,DIGOXIGENIN,0,12A04,Prestw-883,Digoxigenin,nan,Diagnostic,Diagnostic,0.271179316
O=c1c2ccccc2[se]n1-c1ccccc1,CHEMBL51085,EBSELEN,2,17B03,Prestw-740,Ebselen,nan,Metabolism 'Central Nervous System,Anti-inflammatory 'Anti-oxidant 'Antidiabetic 'CNS Stimulant,0.271035941
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O,CHEMBL2138684,FROVATRIPTAN SUCCINATE,4,19F04,Prestw-2035,Frovatriptan succinate,nan,Cardiovascular,Antimigraine,0.27058611
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-],CHEMBL1200771,TRIDIHEXETHYL CHLORIDE,4,14A03,Prestw-1042,Tridihexethyl chloride,nan,Neuromuscular,Antispastic,0.268919417
CC(C)Nc1ncccn1,CHEMBL1740513,ISAXONINE,4,17F07,Prestw-1898,Isaxonine,nan,Neuromuscular,Neurotrophic,0.268575822
O=C(O)C1CSCN1,CHEMBL358722,TIMONACIC,0,17C09,Prestw-1846,Timonacic,nan,Metabolism 'Oncology,Anti-oxidant 'Antineoplastic,0.267858287
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,CHEMBL710,FINASTERIDE,4,09H08,Prestw-717,Finasteride,nan,Endocrinology,Anti-alopecia 'Antineoplastic,0.2657757
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CHEMBL1480,FELODIPINE,4,06H09,Prestw-478,Felodipine,nan,Neuromuscular,Antianginal 'Antihypertensive,0.26497527
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CHEMBL122,ROFECOXIB,4,07A04,Prestw-1336,Rofecoxib,nan,Metabolism,Anti-inflammatory,0.263640978
CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1,CHEMBL1095292,BRETYLIUM TOSYLATE,4,12G03,Prestw-942,Bretylium tosylate,nan,Cardiovascular 'Central Nervous System,Anesthetic 'Antiarrhythmic 'Antihypertensive,0.262747116
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,CHEMBL1131,ACITRETIN,4,09C09,Prestw-1165,Acitretin,nan,Dermatology,Antipsoriatic,0.260876544
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,CHEMBL1436,CEFUROXIME,4,09H11,Prestw-720,Cefuroxime sodium salt,nan,Infectiology,Antibacterial,0.260876544
CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)/C=C\C(=O)O,CHEMBL1256842,NOMIFENSINE MALEATE,4,02C09,Prestw-108,Nomifensine maleate,nan,Central Nervous System,Antidepressant,0.260785273
C[n+]1ccccc1/C=N/O.[Cl-],CHEMBL748,PRALIDOXIME CHLORIDE,4,12G04,Prestw-943,Pralidoxime chloride,nan,Neuromuscular,Antidote,0.25898274
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,CHEMBL880,FAMCICLOVIR,4,15C02,Prestw-1249,Famciclovir,nan,Infectiology,Antiviral,0.258686273
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,CHEMBL416755,OXOLINIC ACID,0,03D04,Prestw-193,Oxolinic acid,nan,Metabolism,Antibacterial,0.25857300899999996
CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,CHEMBL232201,BENZIODARONE,4,18D05,Prestw-1982,Benziodarone,nan,Cardiovascular,Vasodilator 'Antigout,0.258455165
CC(=O)Nc1ccc(C(=O)O)cc1,CHEMBL112687,ACEDOBEN,0,17G04,Prestw-1905,Acedoben,nan,Immunology,Immunomodulator,0.257249023
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,CHEMBL1453,DIGITOXIGENIN,0,06D07,Prestw-436,Digitoxigenin,nan,Cardiovascular,Cardiotonic 'Antineoplastic,0.257197007
CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1OC(=O)CCC,CHEMBL485980,BUCLADESINE,0,11B04,Prestw-813,Bucladesine sodium salt,nan,Cardiovascular,nan,0.256272458
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CHEMBL374478,RIFAMPIN,4,07E06,Prestw-525,Rifampicin,nan,Infectiology 'Metabolism,Antibacterial 'Antineoplastic,0.25582438
CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,4,05B08,Prestw-337,Procainamide hydrochloride,nan,Cardiovascular 'Neuromuscular,Antiarrhythmic 'Local anesthetic 'Vasodilator,0.255674845
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,CHEMBL462990,SULFAMONOMETHOXINE,0,11C04,Prestw-823,Sulfamonomethoxine,nan,Metabolism,Antibacterial,0.255318472
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL506569,LANATOSIDE C,4,09B07,Prestw-656,Lanatoside C,nan,Cardiovascular,Cardiotonic 'Antineoplastic,0.253465001
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,CHEMBL31634,BRIVUDINE,2,17H10,Prestw-1924,Brivudine,nan,Infectiology,Antiviral,0.253405087
O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,CHEMBL1909282,FENCLOZIC ACID,4,18B05,Prestw-1944,Fenclozic acid,nan,Rheumatology,Anti-inflammatory 'Analgesic 'Antipyretic,0.253316337
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,CHEMBL1200843,METHYLERGONOVINE MALEATE,4,05F05,Prestw-374,Methylergometrine maleate,nan,Neuromuscular,Hemostatic 'Oxytocic,0.251822534
Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,CHEMBL1256849,FENSPIRIDE HYDROCHLORIDE,0,03F04,Prestw-213,Fenspiride hydrochloride,nan,Respiratory,Antitussive 'Bronchodilator,0.251769912
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CHEMBL196,ASCORBIC ACID,4,05A06,Prestw-325,Ascorbic acid,nan,Metabolism,Anti-oxidant 'CNS Stimulant 'Hemostatic,0.251334899
CC(C)(C)NCC(O)c1ccccc1Cl.Cl,CHEMBL1256478,TULOBUTEROL HYDROCHLORIDE,0,18C08,Prestw-1967,Tulobuterol Hydrochloride,nan,Respiratory,Antiasthmatic 'Bronchodilator,0.251005856
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CHEMBL1237132,CLEVIDIPINE,4,18H10,Prestw-1985,Clevidipine,nan,Cardiovascular,Antihypertensive,0.250766841
O=c1ncnc2[nH][nH]cc1-2,CHEMBL1467,ALLOPURINOL,4,17A02,Prestw-2098,Allopurinol,nan,Neuromuscular,Antigout,0.25032993800000003
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,CHEMBL6273,FLEROXACIN,0,15A06,Prestw-1414,Fleroxacin,nan,Infectiology,Antibacterial,0.250210615
CC(=O)Nc1ccccc1,CHEMBL269644,ACETANILIDE,0,18D08,Prestw-2016,Acetanilide,nan,Central Nervous System 'Rheumatology,Antipyretic 'Analgesic,0.24997012300000002
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,CHEMBL17,DICHLORPHENAMIDE,4,11A10,Prestw-809,Dichlorphenamide,nan,Ophthalmology,Antiglaucoma,0.24989983100000002
CCCC(CCC)C(=O)O,CHEMBL109,VALPROIC ACID,4,15A08,Prestw-1482,Valproic acid,nan,Central Nervous System,Anticonvulsant,0.24954685899999998
COc1ccccc1O,CHEMBL13766,GUAIACOL,3,13C06,Prestw-1268,Guaiacol,nan,Respiratory,Expectorant,0.24937169
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,CHEMBL1201039,BENZTHIAZIDE,4,11C05,Prestw-824,Benzthiazide,nan,Cardiovascular,Antihypertensive 'Diuretic,0.248678729
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,CHEMBL1695,TIAGABINE HYDROCHLORIDE,4,18F11,Prestw-1987,Tiagabine hydrochloride,nan,Central Nervous System,Anticonvulsant,0.24825718
Nc1ccc(C(=O)NCC(=O)O)cc1,CHEMBL463,AMINOHIPPURIC ACID,4,12B06,Prestw-895,Aminohippuric acid,nan,Diagnostic,Diagnostic,0.247313177
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,CHEMBL1489,AZACITIDINE,4,11G07,Prestw-866,Azacytidine-5,nan,Oncology,Antineoplastic,0.24711419199999998
O=P1(N(CCCl)CCCl)NCCCO1,"CHEMBL1200796,CHEMBL88",CYCLOPHOSPHAMIDE,4,17C06,Prestw-1481,Cyclophosphamide,nan,Immunology 'Oncology,Antineoplastic 'Immunosuppressant,0.245870972
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,CHEMBL593,DELAVIRDINE,4,06A07,Prestw-1796,Delavirdine,nan,Infectiology,nan,0.243373681
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,CHEMBL1615585,,0,06C05,Prestw-424,"Cephalosporanic acid, 7-amino",nan,Infectiology,Antibacterial,0.24307776899999997
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CHEMBL1071,OXAPROZIN,4,14B11,Prestw-1060,Oxaprozin,nan,Central Nervous System 'Metabolism,Analgesic 'Anti-inflammatory,0.24264244899999998
